matchId,winner_BOTTOM,winner_JUNGLE,winner_MIDDLE,winner_TOP,winner_UTILITY,loser_BOTTOM,loser_JUNGLE,loser_MIDDLE,loser_TOP,loser_UTILITY
EUW1_7198971438,Senna,Amumu,Aatrox,Riven,Annie,Samira,Nocturne,Malzahar,Malphite,Sett
EUW1_7198971900,Yasuo,Karthus,Varus,Akali,TwistedFate,Jinx,Ekko,Katarina,Trundle,Nautilus
EUW1_7198971986,Sivir,Elise,Lux,Mordekaiser,Bard,Caitlyn,Kayn,Ahri,Sett,Poppy
EUW1_7198973081,MissFortune,Teemo,Taliyah,Tryndamere,Morgana,Caitlyn,Briar,Sylas,Fiora,Seraphine
EUW1_7198973285,Zeri,Teemo,Akali,Chogath,Swain,Vayne,Diana,Zed,Sion,Poppy
EUW1_7198973520,Caitlyn,MonkeyKing,Ahri,Poppy,Nautilus,Ezreal,Nidalee,Zed,Jax,Swain
EUW1_7198973739,Jhin,Rengar,Galio,Teemo,FiddleSticks,Samira,Vi,Malzahar,Riven,Shaco
EUW1_7198974426,MissFortune,Trundle,Irelia,Yorick,Seraphine,Draven,Zac,Aurora,Teemo,Rell
EUW1_7198974574,Nilah,Shaco,Zilean,Garen,Yuumi,Corki,Warwick,Annie,Vayne,Senna
EUW1_7198975086,MissFortune,Rengar,Veigar,Sett,Lux,Kaisa,Ambessa,Galio,Darius,
EUW1_7198975336,Tristana,Zed,Orianna,Briar,Annie,Caitlyn,Trundle,Yasuo,Camille,Blitzcrank
EUW1_7198975674,Caitlyn,Belveth,Annie,Aatrox,Morgana,Jinx,Nocturne,Vex,Ambessa,Lux
EUW1_7198976435,Ezreal,Shaco,Veigar,Chogath,Teemo,Jinx,Volibear,Malzahar,Swain,Lux
EUW1_7198977452,Varus,Malphite,Garen,Teemo,Lux,MissFortune,Kayn,Renekton,Ornn,Soraka
EUW1_7198978352,Jhin,Udyr,Yasuo,Teemo,Lux,Ashe,Lillia,Yone,Illaoi,Milio
EUW1_7198980128,Caitlyn,Teemo,Naafiri,DrMundo,Zilean,Brand,Nunu,Veigar,Sion,Swain
EUW1_7198980619,MissFortune,Diana,Corki,Volibear,Blitzcrank,Caitlyn,Ambessa,Tryndamere,Kayle,Gragas
EUW1_7198981999,MissFortune,Kindred,Malzahar,Rammus,Amumu,Ashe,MasterYi,Brand,Mordekaiser,Karma
EUW1_7198982912,Jinx,Gragas,Yone,Jayce,Lux,Smolder,RekSai,Katarina,DrMundo,TahmKench
EUW1_7198983070,Jhin,Khazix,Lux,Jax,Seraphine,Kaisa,Nocturne,Vex,Teemo,Leona
EUW1_7198983082,Ashe,Karthus,Hwei,Irelia,Lux,Samira,Teemo,Zed,Ambessa,Alistar
EUW1_7198983692,Hwei,Vi,Malzahar,Katarina,Yuumi,Seraphine,Ekko,Caitlyn,Yorick,
EUW1_7198984133,Caitlyn,Diana,Akali,Teemo,Morgana,Jhin,Nocturne,Katarina,Darius,Soraka
EUW1_7198985061,Ashe,Elise,Renekton,Warwick,Lux,Jinx,Vi,Yasuo,Ryze,Leona
EUW1_7198985123,Jinx,LeeSin,Ahri,Yasuo,TahmKench,Kaisa,Mordekaiser,Fizz,,Alistar
EUW1_7198985746,Jinx,Elise,Brand,Urgot,Shaco,Ashe,MasterYi,Fizz,Darius,Nami
EUW1_7198986008,Xayah,Diana,Velkoz,Gangplank,Brand,Kaisa,MasterYi,Ekko,Karthus,Lulu
EUW1_7198986837,Jinx,Talon,Ambessa,Chogath,Sylas,Ezreal,Briar,Ahri,Ambessa,Lux
EUW1_7198987347,Caitlyn,Viego,Yone,Garen,Lux,Jhin,Evelynn,Ahri,Heimerdinger,Swain
EUW1_7198988129,Ashe,Rengar,Jayce,Fiora,Neeko,Sona,Viego,Katarina,Vi,Senna
EUW1_7198988139,Caitlyn,Teemo,Ahri,Ambessa,Xerath,Caitlyn,Khazix,Azir,Teemo,Sion
EUW1_7198989351,Ezreal,Corki,Zilean,Ambessa,Diana,Caitlyn,JarvanIV,Draven,FiddleSticks,Xerath
EUW1_7198989359,Varus,Volibear,Yasuo,Gragas,Braum,Lucian,Warwick,,TahmKench,
EUW1_7198989487,Jhin,Kindred,Anivia,MonkeyKing,Senna,MissFortune,Elise,Zed,Darius,Bard
EUW1_7198990365,Ashe,Elise,Viktor,Quinn,Zyra,Jinx,MasterYi,Malzahar,Aatrox,Karma
EUW1_7198990788,Draven,Diana,Yasuo,Renekton,Morgana,Ashe,Viego,Fizz,Ambessa,Lux
EUW1_7198990880,MissFortune,Teemo,Zed,Yorick,Sion,Caitlyn,Gwen,Fizz,Ambessa,Swain
EUW1_7198992134,Lucian,Ambessa,Jayce,Garen,Shen,Jinx,Vi,Azir,Mordekaiser,Rakan
EUW1_7198992195,Jinx,Elise,Ahri,Akali,Bard,MissFortune,Brand,Aurora,Riven,Yuumi
EUW1_7198992389,Jinx,Nocturne,Malzahar,Garen,Braum,Seraphine,Graves,Gangplank,Illaoi,Lux
EUW1_7198993735,Jinx,Teemo,Fizz,Ornn,Nautilus,Jhin,MonkeyKing,Kassadin,TahmKench,Poppy
EUW1_7198994282,Samira,Ekko,Lux,Sett,Rakan,Ashe,JarvanIV,Teemo,Zac,Seraphine
EUW1_7198994567,Kaisa,Warwick,Vex,Hwei,Renata,Samira,Shaco,Yasuo,Sion,Taric
EUW1_7198995547,Jhin,Vi,Brand,Irelia,Lux,Kaisa,MasterYi,Leblanc,Aatrox,Sion
EUW1_7198995563,MissFortune,Diana,Zoe,Volibear,Seraphine,KogMaw,Ambessa,Malphite,Mordekaiser,Soraka
EUW1_7198995797,Kaisa,Kayn,Yone,Gwen,Velkoz,Vayne,Ekko,Veigar,Quinn,Rakan
EUW1_7198997291,Jinx,MasterYi,Akshan,Irelia,Braum,Twitch,Volibear,Galio,DrMundo,Yuumi
EUW1_7198998046,Ziggs,Nocturne,Vladimir,Riven,Swain,Ashe,Elise,Yasuo,,Pyke
EUW1_7198998158,Varus,Volibear,Hwei,Jax,Alistar,MissFortune,Hecarim,Zed,Teemo,Shen
EUW1_7198999103,Caitlyn,Viego,Yone,Malphite,Bard,Varus,Khazix,Diana,Sett,Nautilus
EUW1_7198999151,Lucian,Khazix,Katarina,Irelia,Thresh,Caitlyn,Ekko,Ryze,Urgot,Senna
EUW1_7199001657,Ashe,Skarner,Orianna,Jinx,Zyra,Draven,Kindred,Zed,Vi,Lux
EUW1_7199003699,Sivir,Nocturne,Naafiri,Ornn,Karma,Caitlyn,Elise,Kassadin,DrMundo,Lux
EUW1_7199003966,MissFortune,Shyvana,Fizz,Volibear,Leblanc,Graves,Jax,Qiyana,Mordekaiser,Hwei
EUW1_7199004223,Caitlyn,Zac,Yasuo,Urgot,Zilean,Draven,Kayn,Fizz,Volibear,Darius
EUW1_7199004318,Corki,Taliyah,Yone,Tryndamere,Leona,Jinx,Viego,Syndra,Warwick,Velkoz
EUW1_7199004464,Xerath,Nocturne,Zed,Aatrox,Karma,Karthus,Diana,Vladimir,Sett,Veigar
EUW1_7199004786,Jinx,Vi,Pantheon,Sett,Teemo,MissFortune,Ambessa,Jayce,Renekton,Rakan
EUW1_7199005033,Jhin,MasterYi,Ambessa,Nasus,,Xayah,Khazix,Xerath,Ryze,Yuumi
EUW1_7199006078,Veigar,Rengar,Viktor,Gangplank,Maokai,Sivir,Graves,Aurora,DrMundo,Karma
EUW1_7199006207,Jinx,Sejuani,Yasuo,Mordekaiser,Pyke,Kaisa,Garen,Sylas,Riven,Shaco
EUW1_7199006587,Jayce,Ambessa,Yone,Fiora,Thresh,Jhin,MasterYi,Ahri,Teemo,Lux
EUW1_7199007093,Caitlyn,Viego,,Maokai,Braum,Jhin,Volibear,Sylas,Malphite,Lux
EUW1_7199008000,Jhin,Shaco,Yasuo,Mordekaiser,Pyke,Kaisa,Warwick,Lissandra,Malphite,Zoe
EUW1_7199008206,Vayne,Kayn,Vladimir,Illaoi,Thresh,Tristana,Sejuani,Akali,Maokai,Morgana
EUW1_7199008922,Jinx,Diana,Katarina,Garen,Poppy,Caitlyn,Udyr,Aurora,Sion,Zilean
EUW1_7199009031,Ashe,Warwick,Renekton,Malphite,Morgana,Caitlyn,Qiyana,Ambessa,Mordekaiser,Lulu
EUW1_7199010457,Caitlyn,Sejuani,TwistedFate,Volibear,Velkoz,Jinx,Ambessa,Sylas,Sett,Zilean
EUW1_7199012488,Smolder,LeeSin,Akali,Aatrox,Swain,Smolder,Kayn,Jayce,Briar,Alistar
EUW1_7199012619,Caitlyn,Warwick,Jayce,Cassiopeia,Senna,Ezreal,Brand,Yone,TahmKench,Karma
EUW1_7199014328,Caitlyn,Vi,Chogath,Gragas,Sylas,Jinx,Viego,Yasuo,Camille,Zyra
EUW1_7199014976,Caitlyn,Graves,Ahri,Maokai,TahmKench,Varus,LeeSin,Aurora,Sett,Pyke
EUW1_7199015918,Caitlyn,Viego,Sion,Illaoi,Swain,Ziggs,Kayn,Corki,Darius,Lulu
EUW1_7199016295,Ashe,Belveth,Ryze,Kayle,Braum,Draven,Nocturne,Swain,Garen,Thresh
EUW1_7199016302,Ezreal,Rammus,Malzahar,Brand,Lux,Smolder,Volibear,Neeko,Urgot,Thresh
EUW1_7199017632,Zeri,Sejuani,Vladimir,Akali,Nami,Jhin,Hecarim,Sylas,Gangplank,Maokai
EUW1_7199018511,Twitch,Kayn,Hwei,Garen,Thresh,Jhin,Warwick,Anivia,Chogath,Zyra
EUW1_7199018518,Jinx,Lillia,Jayce,Kayle,Seraphine,Draven,Volibear,Zed,TahmKench,Shen
EUW1_7199018823,Pyke,Lillia,Hwei,Gangplank,TahmKench,Sivir,Vi,Lux,Pantheon,Bard
EUW1_7199020558,Caitlyn,Kayn,Yasuo,Aatrox,Swain,Ezreal,Sejuani,Akali,Teemo,Hwei
EUW1_7199020578,Jhin,Nunu,Yasuo,Camille,TahmKench,Xayah,MonkeyKing,Aurora,Jax,Lux
EUW1_7199021916,Varus,MonkeyKing,Syndra,Warwick,Karma,Kaisa,Viego,Sett,Mordekaiser,Bard
EUW1_7199023485,Samira,Gwen,Caitlyn,Gnar,TahmKench,Ashe,Shaco,Tristana,Ambessa,Zilean
EUW1_7199026312,Jhin,Kayn,Vladimir,Fiora,Ashe,Velkoz,Evelynn,Galio,Garen,Soraka
EUW1_7199026351,Caitlyn,Elise,Cassiopeia,Kennen,Shen,Zeri,LeeSin,Tristana,Gnar,Braum
EUW1_7199027333,Caitlyn,Khazix,Veigar,Teemo,Leona,Twitch,Shaco,Lux,Tryndamere,Hwei
EUW1_7199027818,Jinx,Evelynn,Corki,Kayle,Nautilus,Vayne,Vi,Anivia,Illaoi,Morgana
EUW1_7199027912,Tristana,Nidalee,Malzahar,Renekton,Thresh,Senna,Khazix,Hwei,Yone,Jhin
EUW1_7199028414,Caitlyn,Briar,,Urgot,Trundle,Caitlyn,Talon,Cassiopeia,Illaoi,Lux
EUW1_7199029126,MissFortune,Elise,Galio,Fiora,Bard,Jinx,Shaco,Swain,Sion,Velkoz
EUW1_7199029841,Tristana,JarvanIV,Kennen,Fiora,Senna,,Shyvana,Corki,Yone,Rakan
EUW1_7199030792,MissFortune,Vi,Lissandra,Camille,Lux,Ashe,LeeSin,Hwei,Garen,Brand
EUW1_7199034156,Samira,Vi,Zed,Heimerdinger,Galio,Ashe,Talon,Yasuo,Sion,Rell
EUW1_7199034236,Smolder,Nocturne,Malphite,Tryndamere,Lux,Samira,Graves,Ahri,Camille,Nautilus
EUW1_7199034968,Kaisa,Jax,Ekko,KSante,Amumu,Smolder,Hecarim,Kassadin,Teemo,Zilean
EUW1_7199035467,Caitlyn,Vi,Akali,Darius,TahmKench,Ziggs,Viego,Yasuo,Jax,Bard
EUW1_7199035948,Vayne,Evelynn,Garen,Pantheon,Velkoz,Samira,MasterYi,Azir,Jax,Morgana
EUW1_7199036918,Vayne,Nocturne,Ahri,Gangplank,Braum,Tristana,Diana,Lux,Aatrox,TahmKench
EUW1_7199037436,Caitlyn,Amumu,Zed,Kled,Nami,Vayne,Udyr,Lux,Quinn,Velkoz
EUW1_7199037641,Vayne,Lillia,Sylas,Briar,Blitzcrank,MissFortune,Viego,Akali,Renekton,Yuumi
EUW1_7199037982,,Ezreal,AurelionSol,Yone,,Ashe,Rengar,Ahri,LeeSin,Chogath
EUW1_7199040783,Jhin,Gwen,Renekton,Teemo,Brand,Caitlyn,Viego,Katarina,Tryndamere,Xerath
EUW1_7199041539,MissFortune,Nocturne,Caitlyn,Fiora,Veigar,Jinx,JarvanIV,Fizz,Yasuo,Blitzcrank
EUW1_7199041654,Sivir,Briar,Fizz,Jayce,Senna,Tristana,Kayn,Yasuo,Chogath,Morgana
EUW1_7199043198,Caitlyn,Gwen,Smolder,Malphite,Milio,Jinx,Udyr,Katarina,Gragas,Xerath
EUW1_7199043785,Caitlyn,Elise,Galio,Heimerdinger,Bard,Jinx,Shyvana,Yone,Fiora,Nami
EUW1_7199044203,KogMaw,Udyr,Galio,Urgot,Swain,Caitlyn,FiddleSticks,Cassiopeia,Gragas,Pyke
EUW1_7199045488,Samira,Nocturne,Yasuo,Kennen,Xerath,Ashe,Elise,Akali,Yone,Thresh
EUW1_7199046092,Jinx,Warwick,Yasuo,DrMundo,,Aphelios,Volibear,Vladimir,Teemo,Seraphine
EUW1_7199046472,Jinx,Viego,Morgana,Yone,Velkoz,Sivir,Teemo,Irelia,Gnar,Nami
EUW1_7199046616,Caitlyn,Teemo,Leblanc,Illaoi,Nautilus,Ezreal,Khazix,Azir,Garen,Pyke
EUW1_7199047660,Jinx,LeeSin,Ekko,Yorick,Thresh,Tristana,Shaco,Orianna,Riven,Soraka
EUW1_7199047923,Jinx,Belveth,Akali,Darius,Rell,Jhin,Garen,Malzahar,Vladimir,Seraphine
EUW1_7199048756,Ezreal,Diana,Zilean,Ambessa,Alistar,Lucian,Udyr,Fizz,Tryndamere,Braum
EUW1_7199050154,Jhin,Karthus,Yasuo,Ornn,Morgana,MissFortune,Shaco,Malzahar,Mordekaiser,Thresh
EUW1_7199050995,Vayne,Viego,Galio,Mordekaiser,Janna,Jhin,Warwick,Malzahar,Fizz,Bard
EUW1_7199051354,Veigar,Warwick,Yone,Irelia,Sona,Caitlyn,Gragas,Yasuo,Vladimir,Thresh
EUW1_7199051597,MissFortune,LeeSin,Ryze,Mordekaiser,Nami,Jinx,Viego,Ahri,Sett,Karma
EUW1_7199052340,Aphelios,Nocturne,Ambessa,Kennen,Lux,Caitlyn,MasterYi,Malzahar,Gragas,Seraphine
EUW1_7199053138,Caitlyn,Elise,Akali,Garen,Bard,Ezreal,Nunu,Sylas,Riven,Brand
EUW1_7199053266,Aphelios,JarvanIV,Galio,Mordekaiser,Janna,Kennen,Viego,Diana,Gnar,Maokai
EUW1_7199054053,Ezreal,Diana,Chogath,TahmKench,Bard,Ashe,FiddleSticks,Lissandra,Teemo,Janna
EUW1_7199055094,Jhin,Vi,Zed,DrMundo,Xerath,Velkoz,Evelynn,Corki,Zac,Teemo
EUW1_7199055479,Caitlyn,Talon,Briar,Aatrox,Morgana,Lucian,Qiyana,Pantheon,Volibear,Yuumi
EUW1_7199056995,Jhin,Kayn,Ekko,Zilean,Maokai,Corki,Diana,Viktor,Sett,Janna
EUW1_7199058025,Caitlyn,Vi,Sylas,Darius,Lux,Ashe,Ekko,Orianna,Aurora,Maokai
EUW1_7199058541,Jinx,Kayn,Hwei,MonkeyKing,Blitzcrank,Seraphine,Shaco,Annie,Urgot,Alistar
EUW1_7199059653,Jinx,Neeko,Xerath,MonkeyKing,Thresh,Vayne,Nocturne,Smolder,Riven,Braum
EUW1_7199059753,Jhin,Zac,Katarina,Yone,Velkoz,Caitlyn,Elise,Zed,Malphite,Nami
EUW1_7199059770,Twitch,Warwick,Naafiri,Teemo,Morgana,Varus,Viego,Diana,Yorick,Pyke
EUW1_7199060417,Jinx,Warwick,Yasuo,Yorick,Nami,Lucian,Amumu,Sylas,Renekton,Rell
EUW1_7199061304,Ezreal,Warwick,Talon,Cassiopeia,Blitzcrank,Caitlyn,Amumu,Akshan,LeeSin,Milio
EUW1_7199063357,Kaisa,Garen,Lissandra,,Rell,Aphelios,Rammus,Hwei,Yasuo,Nautilus
EUW1_7199063583,Samira,Nunu,Heimerdinger,Riven,Lux,Caitlyn,MasterYi,Ahri,Rammus,Senna
EUW1_7199063832,Jinx,Talon,Yasuo,TahmKench,Senna,Vayne,Shaco,Ryze,Ekko,Pyke
EUW1_7199065161,Ezreal,Viego,Syndra,Darius,Thresh,Kaisa,Pantheon,Caitlyn,MonkeyKing,Pyke
EUW1_7199066418,Twitch,Diana,Syndra,Volibear,Braum,Jhin,Shyvana,Akali,Rengar,Swain
EUW1_7199067781,MissFortune,Nunu,Yasuo,Yone,Yuumi,Draven,MasterYi,Lux,Yorick,Bard
EUW1_7199068616,Seraphine,Teemo,TwistedFate,Alistar,TahmKench,Caitlyn,Vi,Ahri,Darius,Nami
EUW1_7199068638,MissFortune,Briar,Sylas,Poppy,Blitzcrank,Yasuo,Evelynn,Leblanc,Yorick,Neeko
EUW1_7199069081,Caitlyn,JarvanIV,Viktor,Yone,Morgana,Sivir,Brand,Veigar,Vladimir,Pyke
EUW1_7199071259,MissFortune,Trundle,Vladimir,Pantheon,Rell,Caitlyn,Kayn,Irelia,Illaoi,KogMaw
EUW1_7199071583,MissFortune,Nocturne,Teemo,Gnar,Pyke,Jhin,Zac,Yasuo,Ambessa,Leona
EUW1_7199071693,Samira,Nunu,Zoe,KSante,Leona,Jinx,Viego,Akali,Yorick,Swain
EUW1_7199072211,Ashe,Lillia,Viktor,Yorick,Seraphine,Yasuo,Rengar,Lux,Mordekaiser,Kled
EUW1_7199072356,Jinx,Kindred,Ahri,Chogath,Neeko,Jhin,Rammus,Veigar,Yone,Lux
EUW1_7199074542,Jhin,Graves,Katarina,Kayle,Velkoz,Draven,Udyr,Zoe,Mordekaiser,Galio
EUW1_7199076404,Seraphine,Vi,Corki,Swain,Thresh,Caitlyn,MonkeyKing,Sylas,Jayce,Pyke
EUW1_7199077545,Jinx,Shaco,Orianna,Jax,Taric,Jhin,Teemo,Lux,Renekton,Nautilus
EUW1_7199077820,Caitlyn,Viego,Sylas,Gangplank,Thresh,Ezreal,Graves,Lissandra,Shen,Shaco
EUW1_7199078267,Varus,Vi,Vex,Sion,Neeko,Jhin,Teemo,Veigar,Malphite,Alistar
EUW1_7199080461,Ziggs,Graves,Katarina,Gwen,Xerath,Caitlyn,Belveth,Lux,Chogath,Milio
EUW1_7199080519,KogMaw,Vi,Pantheon,Garen,Karma,Kaisa,Nocturne,Ahri,DrMundo,Braum
EUW1_7199081291,Jhin,Diana,Yasuo,Yorick,Nautilus,Tristana,FiddleSticks,Yone,Darius,Zyra
EUW1_7199083282,Varus,Nocturne,Lux,Tryndamere,Blitzcrank,Caitlyn,Belveth,Veigar,Garen,Senna
EUW1_7199083604,Jinx,Diana,Yasuo,Riven,Taric,Caitlyn,Briar,TwistedFate,Rumble,Thresh
EUW1_7199084367,Varus,Nunu,Seraphine,Renekton,Karma,Caitlyn,Elise,Malzahar,Ambessa,Bard
EUW1_7199087366,Caitlyn,Shaco,Galio,Gwen,Lulu,Jhin,Ekko,Akali,Viego,Soraka
EUW1_7199087798,Jhin,Ekko,Irelia,Ornn,TahmKench,Samira,Nidalee,Veigar,Volibear,Pyke
EUW1_7199089241,Jhin,Warwick,Syndra,Aatrox,Nami,Nilah,Kayn,Zed,DrMundo,Sylas
EUW1_7199090672,Kaisa,Ekko,Yone,Garen,Leona,Jinx,LeeSin,Qiyana,Malphite,Lux
EUW1_7199091509,Smolder,Graves,Zyra,Nasus,,Xayah,Shaco,Malzahar,Yorick,Sylas
EUW1_7199093525,Caitlyn,Ekko,Tristana,Trundle,Leona,Smolder,Ambessa,Ryze,Mordekaiser,Lulu
EUW1_7199096391,Jhin,Rengar,Syndra,Malphite,Nami,Caitlyn,Briar,Cassiopeia,Mordekaiser,Lux
EUW1_7199096571,Kaisa,Udyr,Syndra,Malphite,Annie,Ziggs,RekSai,Lux,Gwen,Karma
EUW1_7199096677,Caitlyn,Udyr,Lissandra,Aurora,Lulu,Ezreal,Trundle,Yasuo,Swain,Morgana
EUW1_7199096749,Ezreal,Kayn,Azir,Volibear,Nami,Ashe,Diana,Viktor,Ornn,Nautilus
EUW1_7199100062,Ziggs,Shaco,Yasuo,DrMundo,Lux,Ashe,FiddleSticks,Malzahar,Illaoi,Velkoz
EUW1_7199101037,Ashe,Ambessa,Katarina,Smolder,Yuumi,Caitlyn,Diana,Zoe,Jayce,
EUW1_7199102706,Kaisa,Kayn,Vi,Gwen,Zyra,Ashe,Shaco,Zed,Olaf,Soraka
EUW1_7199103079,KogMaw,Briar,Galio,Sett,Zilean,Sivir,Warwick,Diana,Fiora,Brand
EUW1_7199104615,MissFortune,Amumu,Yone,Mordekaiser,TahmKench,Jinx,Vi,Yasuo,Garen,Leona
EUW1_7199104834,Jhin,Evelynn,Fizz,Sett,Bard,Ziggs,Shaco,Malzahar,Jax,Swain
EUW1_7199104935,MissFortune,Karthus,Brand,Darius,Sona,Ashe,Amumu,Sylas,Galio,Lulu
EUW1_7199105002,Jhin,Viego,Ziggs,Mordekaiser,Nami,Jinx,Kayn,Viktor,DrMundo,TahmKench
EUW1_7199106397,Jhin,Teemo,Morgana,Gwen,Pyke,Jinx,MonkeyKing,Leblanc,DrMundo,Velkoz
EUW1_7199107143,Jinx,Teemo,Azir,Trundle,Soraka,Aphelios,Kayn,Fizz,Garen,Pyke
EUW1_7199107595,Jhin,Shyvana,Viktor,Fiora,Rell,Caitlyn,Nautilus,,Sett,
EUW1_7199108138,KogMaw,Teemo,Yone,Illaoi,Lux,Ashe,FiddleSticks,Diana,Ornn,Janna
EUW1_7199109923,Twitch,Diana,Zed,Yone,Shaco,Malzahar,Kayn,Veigar,Heimerdinger,Velkoz
EUW1_7199110094,Caitlyn,Vi,Lux,Ambessa,Leona,Xayah,Nasus,Syndra,Shen,Ashe
EUW1_7199111064,Nilah,Warwick,Hwei,Ambessa,Seraphine,Ashe,Viego,Ahri,Malphite,Janna
EUW1_7199113194,Jhin,Garen,Leblanc,Chogath,Zed,Xayah,Belveth,Orianna,Renekton,Rakan
EUW1_7199114989,Kaisa,Yone,Azir,Aatrox,Teemo,Caitlyn,Elise,Fizz,Riven,Bard
EUW1_7199115718,Ezreal,Ekko,Galio,Garen,Nami,Jinx,Rengar,Hwei,Yorick,Braum
EUW1_7199121209,Ashe,Briar,Ahri,Pantheon,TahmKench,Ezreal,MonkeyKing,Galio,Thresh,Zyra
EUW1_7199123689,Ziggs,MonkeyKing,Lux,Irelia,Leblanc,Caitlyn,Shaco,Yone,Heimerdinger,Swain
EUW1_7199123969,MissFortune,Lillia,Jayce,Fiora,Lux,Tristana,LeeSin,Ahri,Olaf,Blitzcrank
EUW1_7199124736,Ashe,Ambessa,Kassadin,Kled,Blitzcrank,Jhin,Ekko,Qiyana,Aatrox,Thresh
EUW1_7199125558,Caitlyn,Trundle,Syndra,Urgot,Karma,Jinx,Teemo,Lux,Nasus,Leona
EUW1_7199127299,MissFortune,Warwick,Diana,Yorick,Alistar,Kaisa,FiddleSticks,Zed,Tryndamere,Nautilus
EUW1_7199128275,KogMaw,JarvanIV,Kassadin,Smolder,FiddleSticks,Zeri,Naafiri,Malzahar,TahmKench,Poppy
EUW1_7199128627,Caitlyn,Trundle,Lissandra,Yorick,Pyke,Ezreal,Viego,Syndra,Mordekaiser,Swain
EUW1_7199129896,Jinx,Lillia,Yasuo,Malphite,Soraka,Caitlyn,Zac,Vladimir,Olaf,Pantheon
EUW1_7199130152,Zeri,Zac,Orianna,Irelia,Braum,Jinx,Warwick,Yone,Poppy,Nami
EUW1_7199130478,Aphelios,Kayn,Akali,Nasus,Blitzcrank,Caitlyn,Warwick,Fizz,Mordekaiser,Zyra
EUW1_7199132354,Zeri,Nasus,Lux,Caitlyn,Velkoz,MissFortune,Belveth,Syndra,Udyr,Brand
EUW1_7199136426,Xayah,Graves,Irelia,Sion,Yuumi,Jhin,Elise,Ahri,Kayle,Bard
EUW1_7199137084,Jinx,Viego,Veigar,DrMundo,Karma,Xayah,XinZhao,Lux,Garen,Velkoz
EUW1_7199137659,Ashe,Briar,Leblanc,Singed,Zyra,MissFortune,Vi,Teemo,Aatrox,Rell
EUW1_7199137774,Corki,Udyr,Orianna,Volibear,TahmKench,Caitlyn,Kindred,Mordekaiser,Ambessa,Leona
EUW1_7199138161,Lucian,Mordekaiser,Ahri,Garen,Swain,Caitlyn,Kayn,Swain,Smolder,Pyke
EUW1_7199138825,Varus,Nocturne,Viktor,Mordekaiser,Lux,Caitlyn,Volibear,Heimerdinger,Shaco,Sona
EUW1_7199139769,Samira,Vi,Vex,Trundle,Ashe,Corki,Nunu,Cassiopeia,Garen,Blitzcrank
EUW1_7199139826,MissFortune,Poppy,Vex,Chogath,Rakan,Kaisa,Shaco,Veigar,Lillia,Orianna
EUW1_7199141328,Ashe,LeeSin,Leblanc,Fiora,Milio,Jinx,Teemo,Malzahar,Pantheon,Lulu
EUW1_7199147642,Varus,Kayn,Sylas,Chogath,Thresh,Vayne,Viego,Fizz,Sion,Malphite
EUW1_7199147870,Caitlyn,Chogath,Viktor,Tryndamere,Bard,Jinx,Vi,Swain,Yone,Senna
EUW1_7199148045,MissFortune,Zyra,Annie,Ryze,Bard,Jhin,Shaco,Fizz,Fiora,Lux
EUW1_7199149499,MissFortune,Nocturne,Viktor,Yorick,Swain,Jinx,Warwick,Aurora,Yone,Renata
EUW1_7199149898,Ezreal,Udyr,Yasuo,Viego,Lux,Caitlyn,Chogath,Akali,Malphite,Nami
EUW1_7199150246,Jinx,Briar,Leblanc,Urgot,Thresh,Lucian,Mordekaiser,Viktor,Fiora,Seraphine
EUW1_7199150315,Vayne,Viego,Azir,Kennen,TahmKench,MissFortune,Hecarim,Ryze,Volibear,Maokai
EUW1_7199151750,Ezreal,Warwick,Veigar,Garen,Rakan,MissFortune,Malphite,Ryze,Akali,Shen
EUW1_7199152741,Caitlyn,Trundle,Lux,Gragas,Janna,Kaisa,Garen,Katarina,Yone,Nautilus
EUW1_7199153707,Ashe,Warwick,Katarina,Ambessa,Swain,Draven,Belveth,Katarina,Malphite,Hwei
EUW1_7199153709,Jinx,Vi,Ahri,Annie,Nautilus,Jhin,Nocturne,Veigar,Heimerdinger,Morgana
EUW1_7199154681,Caitlyn,Ekko,Annie,Jax,Seraphine,,Teemo,Lux,Ambessa,Karma
EUW1_7199155577,Caitlyn,Nocturne,Naafiri,Ambessa,Lux,Jinx,Viego,Ekko,Trundle,Soraka
EUW1_7199155740,Jhin,Warwick,Yone,Trundle,Lux,Caitlyn,Lillia,Anivia,KSante,Sona
EUW1_7199155784,Caitlyn,Viego,Yone,Darius,Nami,Ezreal,MasterYi,Zed,Nasus,Shaco
EUW1_7199156178,Ashe,Kindred,AurelionSol,Singed,Brand,Kaisa,Jax,Lux,DrMundo,Pyke
EUW1_7199158903,Smolder,Teemo,Irelia,Galio,Lulu,Caitlyn,Ambessa,Katarina,Jax,TwistedFate
EUW1_7199159514,Ashe,Ambessa,Viktor,Urgot,Thresh,Jinx,Vi,Yone,Garen,Nautilus
EUW1_7199160385,Jhin,Poppy,Sett,Jax,Rell,Caitlyn,Briar,Katarina,Yorick,Neeko
EUW1_7199162295,Caitlyn,Kayn,Veigar,Renekton,Seraphine,Tristana,Viego,Irelia,Teemo,Lux
EUW1_7199162924,Aphelios,Warwick,Viktor,Ambessa,Lux,Jinx,Sejuani,Zoe,Aatrox,Alistar
EUW1_7199167267,Jinx,JarvanIV,Lux,Chogath,Swain,Caitlyn,Warwick,Ahri,Fiora,Xerath
